id_contrato,id_cliente,data_referencia,inadimplente_30d,n_parcelas,valor_parcela,renda_declarada_tratada,canal_venda,tenure_dias,comprometimento_renda,qtd_contratos_parcelados,qtd_compras,ticket_medio_compras,qtd_compra_informatica,qtd_compra_moveis,qtd_compra_eletro,qtd_compra_cama_mesa_banho,dias_desde_ultima_compra,qtd_parcelas_vencidas,qtd_parcelas_pagas,qtd_parcelas_pendentes,qtd_atrasos_positivos,qtd_atrasos_pagos,payment_late_rate,payment_mean_delay,payment_max_delay,payment_sum_delay,payment_mean_delay_paid,payment_max_delay_paid,qtd_sac_telefone,qtd_sac_whatsapp,qtd_sac_loja,qtd_sac_site,score_bureau,tem_consulta_bureau,dias_desde_consulta_bureau
C02859,CLI02066,2025-09-09,0,6,329.04,2385.37,Loja física,173,0.13794086451996967,1,2,1178.545,1,0,0,1,96.0,5,5,0,0,0,0.0,0.0,0,0,,,0,0,0,0,692,1,176
C02860,CLI00454,2026-01-18,0,18,29.25,1672.1,Loja física,383,0.01749297290831888,1,1,566.14,1,0,0,0,450.0,12,12,0,4,4,0.3333333333333333,2.5,18,30,7.5,18.0,0,0,1,0,658,1,385
C02861,CLI00017,2026-01-10,0,6,505.77,5926.42,Televendas,173,0.08534157214642228,1,1,453.97,0,1,0,0,452.0,5,5,0,3,3,0.6,7.6,24,38,12.666666666666666,24.0,0,0,0,0,652,1,173
C02862,CLI00146,2026-01-13,0,18,176.32,4499.13,Site,233,0.039189798916679446,1,0,,0,0,0,0,,7,7,0,2,2,0.2857142857142857,5.428571428571429,20,38,19.0,20.0,0,1,0,0,856,1,235
C02863,CLI01289,2025-08-14,0,6,337.56,2998.77,Loja física,173,0.11256615212237017,1,1,503.22,0,0,0,1,327.0,5,5,0,3,3,0.6,0.8,2,4,1.3333333333333333,2.0,0,2,1,0,603,1,175
C02864,CLI01643,2025-04-25,1,6,362.83,3306.64,Site,173,0.10972769941693078,1,1,2899.32,0,1,0,0,277.0,5,5,0,3,3,0.6,10.2,20,51,17.0,20.0,0,0,0,0,539,1,176
C02865,CLI02117,2025-08-05,0,12,141.19,2924.64,Loja física,353,0.04827602713496362,2,4,710.485,1,1,1,1,240.0,11,11,0,6,6,0.5454545454545454,5.818181818181818,26,64,10.666666666666666,26.0,0,1,0,1,645,1,356
C02866,CLI01805,2025-04-01,1,6,459.58,3323.75,Loja física,173,0.13827153065062053,1,1,880.48,0,1,0,0,297.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,1,0,0,0,547,1,173
C02867,CLI00824,2026-01-27,0,12,31.67,2461.21,Loja física,353,0.012867654527651033,2,2,709.835,0,2,0,0,130.0,11,11,0,2,2,0.18181818181818182,0.36363636363636365,3,4,2.0,3.0,1,0,0,0,679,1,355
C02868,CLI00549,2026-01-15,1,12,501.89,2467.84,Loja física,233,0.203372179719917,6,6,1039.4950000000001,3,1,1,1,157.0,7,7,0,6,6,0.8571428571428571,8.857142857142858,13,62,10.333333333333334,13.0,1,2,1,0,498,1,233
C02869,CLI01880,2026-01-20,1,10,128.8,2554.88,Loja física,113,0.05041332665330662,4,7,657.6528571428571,3,1,2,1,369.0,3,3,0,0,0,0.0,0.0,0,0,,,0,0,0,0,580,1,115
C02870,CLI01591,2025-08-02,1,12,90.79,3210.8,Loja física,353,0.02827644200822225,3,1,1768.53,1,0,0,0,202.0,11,11,0,9,9,0.8181818181818182,11.272727272727273,26,124,13.777777777777779,26.0,0,1,0,0,777,1,355
C02871,CLI00415,2026-02-01,1,10,63.96,2486.25,Televendas,113,0.02572549019607843,2,5,1213.562,2,0,2,1,241.0,3,2,1,1,0,0.3333333333333333,7.666666666666667,23,23,,,0,0,0,0,724,1,114
C02872,CLI00562,2026-01-09,0,10,115.88,2897.44,Loja física,83,0.03999392567231763,2,3,822.7800000000001,3,0,0,0,397.0,2,2,0,1,1,0.5,4.0,8,8,8.0,8.0,0,0,0,0,890,1,86
C02874,CLI00904,2025-05-17,1,10,281.35,1705.85,Loja física,293,0.16493243837383126,1,1,512.62,0,1,0,0,680.0,9,9,0,6,6,0.6666666666666666,5.555555555555555,22,50,8.333333333333334,22.0,1,0,0,1,697,1,293
C02875,CLI00088,2026-01-31,0,24,198.13,2507.62,Loja física,503,0.07901117394182532,4,4,826.7149999999999,1,2,0,1,202.0,16,16,0,8,8,0.5,2.3125,17,37,4.625,17.0,1,0,0,0,713,1,506
C02876,CLI01787,2026-01-24,1,12,140.11,2224.28,Televendas,143,0.06299117017641664,3,5,528.646,1,2,1,1,423.0,4,4,0,3,3,0.75,3.5,7,14,4.666666666666667,7.0,0,0,0,0,609,1,143
C02877,CLI00264,2026-01-13,0,12,134.62,6468.34,Loja física,113,0.02081214036367909,2,6,949.945,2,1,2,1,245.0,3,3,0,0,0,0.0,0.0,0,0,,,0,0,1,0,773,1,114
C02879,CLI00543,2026-01-03,0,6,130.61,5246.28,Site,173,0.024895735645066603,3,1,1033.13,1,0,0,0,864.0,5,5,0,2,2,0.4,0.8,2,4,2.0,2.0,0,0,0,0,824,1,173
C02880,CLI00791,2025-08-09,1,6,634.68,2141.36,Televendas,173,0.296391078566892,3,6,1169.57,1,1,3,1,314.0,5,5,0,3,3,0.6,6.8,19,34,11.333333333333334,19.0,1,0,0,0,599,1,176
C02882,CLI02123,2026-01-10,1,6,317.6,2552.34,Site,143,0.12443483234992203,3,3,982.4,1,1,1,0,424.0,4,4,0,2,2,0.5,4.75,11,19,9.5,11.0,0,1,0,0,476,1,143
C02883,CLI00286,2025-11-08,0,12,80.93,2952.81,Loja física,353,0.02740779122259814,3,5,966.324,1,3,0,1,401.0,11,11,0,2,2,0.18181818181818182,0.18181818181818182,1,2,1.0,1.0,0,1,0,0,922,1,355
C02884,CLI00238,2026-01-29,0,12,53.5,2251.53,Loja física,83,0.02376161987626192,3,1,938.36,0,1,0,0,349.0,2,2,0,1,1,0.5,0.5,1,1,1.0,1.0,0,0,0,1,659,1,83
C02885,CLI02171,2026-01-11,1,12,129.95,3987.94,Loja física,173,0.03258574602426315,3,1,985.83,0,0,1,0,1024.0,5,5,0,2,2,0.4,0.8,2,4,2.0,2.0,0,0,0,0,697,1,174
C02886,CLI00415,2026-01-14,1,12,73.18,2326.62,Loja física,113,0.031453352932580315,2,5,1213.562,2,0,2,1,223.0,3,3,0,1,1,0.3333333333333333,3.6666666666666665,11,11,11.0,11.0,1,1,0,0,582,1,113
C02887,CLI00925,2025-09-25,0,12,123.62,5086.24,Loja física,353,0.024304790965428296,3,4,643.5625,1,2,0,1,23.0,11,11,0,3,3,0.2727272727272727,0.36363636363636365,2,4,1.3333333333333333,2.0,0,0,1,0,752,1,355
C02888,CLI01832,2026-01-23,0,24,39.94,5465.33,Televendas,563,0.007307884427838758,3,2,779.6,1,1,0,0,113.0,18,18,0,7,7,0.3888888888888889,2.5555555555555554,23,46,6.571428571428571,23.0,0,0,0,0,777,1,563
C02889,CLI00599,2026-02-04,0,24,75.51,1783.5,Site,143,0.0423380992430614,1,1,271.87,0,1,0,0,471.0,4,4,0,1,1,0.25,4.25,17,17,17.0,17.0,0,1,0,0,652,1,145
C02891,CLI01179,2026-01-19,0,18,134.57,5552.54,Loja física,83,0.02423575516790514,1,1,991.21,0,1,0,0,88.0,2,2,0,0,0,0.0,0.0,0,0,,,0,1,0,0,814,1,86
C02892,CLI02358,2026-01-25,0,18,200.59,3015.46,Loja física,443,0.06652053086427942,2,8,812.5925,0,2,2,4,119.0,14,14,0,3,3,0.21428571428571427,0.2857142857142857,2,4,1.3333333333333333,2.0,0,0,1,0,833,1,444
C02893,CLI02402,2026-01-26,0,6,218.72,3587.76,Site,143,0.060962829174749704,1,2,915.6500000000001,0,0,1,1,173.0,4,4,0,2,2,0.5,0.75,2,3,1.5,2.0,0,2,0,0,799,1,145
C02895,CLI00595,2026-02-02,1,24,46.9,1840.25,Televendas,143,0.02548566770819182,3,3,734.1666666666666,1,1,1,0,119.0,4,3,1,3,2,0.75,11.0,23,44,10.5,12.0,0,0,0,0,638,1,144
C02896,CLI00520,2026-02-01,1,18,159.32,2005.4,Loja física,503,0.07944549715767427,1,0,,0,0,0,0,,16,16,0,8,8,0.5,3.375,20,54,6.75,20.0,1,2,0,0,624,1,504
C02897,CLI01562,2026-01-08,0,24,28.92,3250.72,Loja física,323,0.008896490623615692,1,0,,0,0,0,0,,10,10,0,4,4,0.4,3.6,16,36,9.0,16.0,0,0,0,0,696,1,324
C02898,CLI01801,2025-09-09,0,6,278.7,3389.47,Loja física,173,0.08222524465476903,3,3,1281.1333333333334,0,1,2,0,227.0,5,5,0,2,2,0.4,8.0,25,40,20.0,25.0,0,0,1,0,619,1,173
C02899,CLI00171,2026-01-30,1,18,76.81,2986.71,Site,383,0.025717260798671447,2,2,1252.0549999999998,1,0,0,1,192.0,12,12,0,3,3,0.25,1.3333333333333333,12,16,5.333333333333333,12.0,0,1,1,0,834,1,383
C02900,CLI00484,2026-02-03,0,24,63.3,6703.27,Loja física,173,0.009443152371902071,2,2,510.195,1,0,0,1,553.0,5,5,0,2,2,0.4,2.0,6,10,5.0,6.0,0,1,0,0,703,1,173
C02901,CLI02518,2026-01-19,1,10,184.33,4156.17,Site,83,0.044350928859984075,1,3,562.8233333333334,1,1,1,0,75.0,2,2,0,2,2,1.0,24.0,26,48,24.0,26.0,0,1,0,0,537,1,84
C02902,CLI01850,2025-09-08,0,12,327.58,3601.78,Loja física,353,0.09094947498181453,1,1,406.43,0,1,0,0,71.0,11,11,0,3,3,0.2727272727272727,1.8181818181818181,9,20,6.666666666666667,9.0,0,0,1,0,534,1,353
C02903,CLI01990,2025-06-10,0,10,117.58,2130.6,Loja física,293,0.05518633248850089,2,3,1176.8500000000001,1,1,1,0,309.0,9,9,0,5,5,0.5555555555555556,6.222222222222222,26,56,11.2,26.0,0,1,0,0,567,1,295
C02904,CLI02028,2026-01-11,1,24,231.88,3611.56,Loja física,113,0.06420494190875965,4,4,1760.1699999999998,1,1,1,1,152.0,3,3,0,3,3,1.0,16.333333333333332,23,49,16.333333333333332,23.0,0,0,0,0,561,1,116
C02905,CLI00150,2026-01-27,1,18,68.62,5168.69,Televendas,233,0.013276091233949029,1,0,,0,0,0,0,,7,7,0,4,4,0.5714285714285714,5.571428571428571,22,39,9.75,22.0,0,0,1,0,721,1,234
C02906,CLI02685,2026-01-28,1,18,68.6,4749.36,Loja física,443,0.014444051409031954,3,4,696.1025,2,0,0,2,599.0,14,14,0,7,7,0.5,8.785714285714286,26,123,17.571428571428573,26.0,0,1,0,0,538,1,443
C02907,CLI01870,2025-05-19,0,10,38.0,1922.08,Site,293,0.01977024889702822,3,3,1120.2166666666667,0,2,1,0,323.0,9,9,0,3,3,0.3333333333333333,1.7777777777777777,12,16,5.333333333333333,12.0,0,0,0,0,694,1,293
C02908,CLI00915,2026-01-25,1,12,103.56,1800.06,Loja física,143,0.05753141561947935,2,0,,0,0,0,0,,4,4,0,3,3,0.75,6.75,15,27,9.0,15.0,1,0,0,0,599,1,146
C02909,CLI00917,2026-01-30,0,6,331.82,5957.58,Televendas,113,0.05569711191456934,1,2,1166.94,1,0,1,0,477.0,3,3,0,2,2,0.6666666666666666,13.666666666666666,22,41,20.5,22.0,0,0,0,0,711,1,116
C02910,CLI02230,2026-01-04,1,6,447.64,3818.32,Loja física,173,0.11723480483563452,3,1,712.12,0,1,0,0,904.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,1,1,0,0,640,1,174
C02911,CLI01236,2026-01-13,0,18,113.51,1429.13,Site,293,0.07942594445571781,1,0,,0,0,0,0,,9,9,0,5,5,0.5555555555555556,7.222222222222222,21,65,13.0,21.0,0,0,1,0,548,1,296
C02912,CLI01048,2026-01-26,1,18,87.53,2380.16,Loja física,353,0.03677483866630815,3,4,628.31,1,0,1,2,43.0,11,11,0,7,7,0.6363636363636364,6.0,17,66,9.428571428571429,17.0,0,0,0,1,619,1,355
C02913,CLI00606,2026-01-30,0,18,83.02,2669.14,Televendas,113,0.031103651363360484,1,0,,0,0,0,0,,3,3,0,0,0,0.0,0.0,0,0,,,0,0,2,0,765,1,116
C02914,CLI00646,2026-01-22,0,18,82.96,3212.08,Loja física,263,0.025827501183034045,3,4,614.9725,0,2,1,1,197.0,8,8,0,2,2,0.25,3.0,23,24,12.0,23.0,0,0,1,0,867,1,266
C02915,CLI01785,2025-03-14,0,6,162.64,1821.56,Televendas,173,0.08928610641428227,1,0,,0,0,0,0,,5,5,0,1,1,0.2,0.2,1,1,1.0,1.0,1,0,0,0,681,1,175
C02916,CLI01952,2025-11-11,0,12,149.18,3623.51,Loja física,353,0.04117002574851456,2,2,433.675,1,0,0,1,266.0,11,11,0,4,4,0.36363636363636365,1.4545454545454546,8,16,4.0,8.0,0,0,0,1,731,1,355
C02917,CLI00343,2025-11-24,0,10,79.38,2655.47,Loja física,293,0.029893013289549495,3,2,904.0149999999999,0,1,0,1,457.0,9,9,0,3,3,0.3333333333333333,2.7777777777777777,19,25,8.333333333333334,19.0,2,0,0,0,662,1,294
C02918,CLI00232,2025-08-29,0,10,277.44,2989.04,Loja física,293,0.09281909910874395,2,6,1112.5649999999998,0,2,3,1,65.0,9,9,0,4,4,0.4444444444444444,4.444444444444445,23,40,10.0,23.0,0,0,0,0,811,1,293
C02919,CLI00261,2026-01-17,1,12,124.2,931.48,Televendas,143,0.13333619616094816,3,3,1155.7833333333335,0,1,1,1,134.0,4,4,0,3,3,0.75,9.0,19,36,12.0,19.0,0,0,1,0,485,1,145
C02920,CLI01914,2026-01-21,1,12,86.55,3704.34,Loja física,353,0.02336448598130841,3,0,,0,0,0,0,,11,11,0,8,8,0.7272727272727273,14.272727272727273,26,157,19.625,26.0,1,1,0,1,650,1,353
C02921,CLI00880,2025-08-01,0,12,103.25,2635.58,Loja física,353,0.039175437664574785,1,1,487.86,0,1,0,0,375.0,11,11,0,5,5,0.45454545454545453,0.6363636363636364,2,7,1.4,2.0,0,0,0,2,836,1,355
C02922,CLI02321,2026-01-17,0,10,140.34,4623.98,Televendas,293,0.03035047729445197,4,7,945.5257142857143,2,1,2,2,112.0,9,9,0,3,3,0.3333333333333333,2.0,9,18,6.0,9.0,0,0,1,0,863,1,293
C02923,CLI02136,2026-02-01,0,18,278.79,2698.05,Loja física,323,0.10333018290987936,2,3,1266.1633333333334,0,0,2,1,159.0,10,10,0,8,8,0.8,8.9,20,89,11.125,20.0,0,1,1,1,600,1,324
C02924,CLI01370,2026-02-01,0,18,263.86,4498.75,Loja física,113,0.05865184773548208,2,1,696.36,0,0,1,0,676.0,3,3,0,3,3,1.0,13.0,21,39,13.0,21.0,0,0,0,0,505,1,114
C02925,CLI00878,2026-02-03,1,24,109.81,2517.31,Loja física,473,0.04362196153830875,1,1,1340.5,0,1,0,0,838.0,15,15,0,5,5,0.3333333333333333,1.6666666666666667,8,25,5.0,8.0,0,0,1,1,609,1,476
C02926,CLI00211,2026-02-04,0,10,152.95,2497.97,Loja física,83,0.061229718531447534,3,2,1023.5550000000001,0,1,1,0,371.0,2,2,0,2,2,1.0,1.5,2,3,1.5,2.0,0,0,0,0,718,1,86
C02927,CLI02252,2025-06-11,0,12,56.86,2871.26,Site,353,0.019803152622890296,2,4,721.905,0,1,1,2,72.0,11,11,0,3,3,0.2727272727272727,0.36363636363636365,2,4,1.3333333333333333,2.0,0,0,0,0,820,1,356
C02928,CLI01826,2026-01-10,0,10,320.33,5868.21,Televendas,203,0.05458734435202557,5,9,791.1966666666667,3,0,2,4,167.0,6,6,0,2,2,0.3333333333333333,0.6666666666666666,2,4,2.0,2.0,0,0,0,0,704,1,203
C02929,CLI01169,2025-06-11,1,6,321.43,2122.08,Televendas,173,0.15146931312674358,2,2,341.11,0,0,1,1,514.0,5,5,0,3,3,0.6,3.4,15,17,5.666666666666667,15.0,0,0,0,0,616,1,175
C02930,CLI00347,2025-05-20,0,6,269.38,3608.23,Site,173,0.07465710334429901,1,4,659.0825,2,0,1,1,432.0,5,4,1,2,1,0.4,5.0,23,25,2.0,2.0,0,0,0,0,822,1,174
C02931,CLI01193,2026-02-04,1,18,65.56,2962.93,Site,443,0.022126746160051034,1,0,,0,0,0,0,,14,14,0,1,1,0.07142857142857142,0.14285714285714285,2,2,2.0,2.0,0,0,0,0,807,1,443
C02932,CLI01441,2025-08-12,0,10,231.03,3362.14,Loja física,293,0.06871516355654435,2,0,,0,0,0,0,,9,9,0,3,3,0.3333333333333333,3.0,16,27,9.0,16.0,0,0,0,0,783,1,294
C02934,CLI02471,2025-12-22,1,10,384.21,2628.24,Site,293,0.1461852798831157,1,0,,0,0,0,0,,9,9,0,8,8,0.8888888888888888,11.333333333333334,21,102,12.75,21.0,2,0,0,0,599,1,295
C02935,CLI02676,2025-06-08,0,10,102.48,1438.91,Televendas,293,0.07122057668651965,1,4,1522.225,1,1,1,1,46.0,9,9,0,3,3,0.3333333333333333,0.8888888888888888,4,8,2.6666666666666665,4.0,0,1,0,0,616,1,296
C02937,CLI01880,2026-01-13,1,12,349.43,1983.91,Loja física,323,0.17613198179352893,4,7,657.6528571428571,3,1,2,1,362.0,10,10,0,2,2,0.2,3.5,23,35,17.5,23.0,2,0,0,0,703,1,325
C02938,CLI02530,2026-01-28,0,12,268.46,2633.95,Televendas,323,0.10192296740636686,1,0,,0,0,0,0,,10,10,0,4,4,0.4,2.2,11,22,5.5,11.0,0,0,0,0,644,1,323
C02939,CLI01001,2025-05-06,0,6,224.7,4013.75,Loja física,173,0.05598255995017128,1,1,292.51,0,0,1,0,835.0,5,5,0,3,3,0.6,2.8,11,14,4.666666666666667,11.0,0,0,0,0,693,1,174
C02940,CLI01775,2026-01-19,1,6,278.5,2049.13,Televendas,173,0.13591133798246086,4,6,1029.3916666666667,1,1,1,3,130.0,5,5,0,2,2,0.4,4.6,21,23,11.5,21.0,0,0,0,1,797,1,174
C02941,CLI01288,2025-03-28,1,6,207.58,1962.42,Loja física,173,0.1057775603591484,2,1,533.76,0,0,0,1,139.0,5,5,0,3,3,0.6,8.0,21,40,13.333333333333334,21.0,1,0,0,1,568,1,176
C02942,CLI02011,2025-05-08,0,10,209.37,2928.6,Loja física,293,0.07149149764392543,2,2,1729.1,0,1,1,0,17.0,9,9,0,4,4,0.4444444444444444,6.555555555555555,25,59,14.75,25.0,1,1,0,0,663,1,295
C02943,CLI00493,2025-11-30,0,18,152.42,4647.22,Loja física,533,0.0327981029518723,3,5,721.626,0,2,2,1,306.0,17,17,0,3,3,0.17647058823529413,0.5294117647058824,6,9,3.0,6.0,0,0,0,1,609,1,536
C02944,CLI01075,2026-01-16,0,12,165.79,5380.61,Televendas,203,0.03081249152047816,1,0,,0,0,0,0,,6,6,0,4,4,0.6666666666666666,5.166666666666667,26,31,7.75,26.0,0,1,1,0,617,1,204
C02945,CLI02230,2026-01-23,0,24,101.16,5874.25,Loja física,413,0.01722092181980678,3,1,712.12,0,1,0,0,923.0,13,13,0,5,5,0.38461538461538464,2.3846153846153846,22,31,6.2,22.0,0,0,0,0,737,1,413
C02947,CLI01480,2025-07-02,1,12,69.76,4399.86,Loja física,353,0.015855049933406973,1,1,2932.85,0,1,0,0,889.0,11,11,0,7,7,0.6363636363636364,8.272727272727273,25,91,13.0,25.0,0,1,1,0,645,1,354
C02948,CLI01267,2026-02-03,0,10,81.02,3196.67,Site,173,0.025345124770464262,2,5,887.6600000000001,0,2,2,1,293.0,5,5,0,3,3,0.6,8.6,26,43,14.333333333333334,26.0,0,0,1,0,628,1,174
C02949,CLI01394,2025-12-31,1,18,77.95,1037.02,Loja física,533,0.0751673063200324,2,2,1768.6499999999999,1,1,0,0,371.0,17,17,0,8,8,0.47058823529411764,3.0588235294117645,15,52,6.5,15.0,0,1,0,0,777,1,536
C02951,CLI00525,2026-01-11,0,18,100.83,1762.58,Site,113,0.057205914057801635,1,0,,0,0,0,0,,3,3,0,3,3,1.0,14.333333333333334,21,43,14.333333333333334,21.0,1,0,0,0,648,1,115
C02952,CLI00748,2026-01-10,1,24,257.28,3262.81,Site,113,0.07885227763798688,1,1,2199.72,0,0,0,1,376.0,3,3,0,3,3,1.0,8.333333333333334,13,25,8.333333333333334,13.0,0,1,0,0,598,1,113
C02953,CLI02185,2025-05-06,0,10,160.14,5067.19,Loja física,293,0.031603314657630756,1,1,1565.15,1,0,0,0,107.0,9,9,0,4,4,0.4444444444444444,0.8888888888888888,4,8,2.0,4.0,0,0,0,0,909,1,294
C02954,CLI00184,2026-01-14,0,24,97.98,3983.99,Loja física,413,0.024593435224486006,5,11,486.42999999999995,1,2,4,4,55.0,13,13,0,8,8,0.6153846153846154,4.076923076923077,18,53,6.625,18.0,0,0,1,0,723,1,414
C02955,CLI02037,2026-01-18,1,24,72.1,1000.85,Loja física,353,0.07203876704800918,3,3,695.3533333333334,0,1,1,1,248.0,11,10,1,7,6,0.6363636363636364,8.909090909090908,23,98,12.5,21.0,0,1,1,0,573,1,355
C02956,CLI01881,2026-01-22,1,10,736.67,2180.36,Loja física,143,0.33786622392632404,2,2,919.4449999999999,0,1,0,1,128.0,4,4,0,3,3,0.75,6.5,22,26,8.666666666666666,22.0,0,0,0,0,749,1,145
C02957,CLI02692,2025-12-29,1,12,60.6,3459.5,Loja física,353,0.017516982222864578,2,3,951.3033333333333,1,1,1,0,94.0,11,11,0,6,6,0.5454545454545454,5.454545454545454,20,60,10.0,20.0,0,0,0,0,564,1,355
C02958,CLI01672,2025-12-02,1,18,65.62,3466.42,Site,533,0.01893019310989436,2,2,938.325,0,0,1,1,497.0,17,17,0,6,6,0.35294117647058826,2.411764705882353,15,41,6.833333333333333,15.0,0,0,0,1,824,1,534
C02960,CLI01129,2026-02-05,0,24,39.41,2896.81,Loja física,503,0.013604620254693955,2,3,1184.3666666666666,1,1,1,0,399.0,16,16,0,6,6,0.375,2.5,19,40,6.666666666666667,19.0,0,1,0,0,566,1,505
C02961,CLI01338,2025-10-01,1,10,402.04,1742.2,Loja física,293,0.23076569854207324,2,3,1903.21,0,1,2,0,332.0,9,9,0,7,7,0.7777777777777778,11.555555555555555,26,104,14.857142857142858,26.0,0,2,1,0,587,1,294
C02962,CLI02158,2025-12-13,0,12,176.69,2243.77,Televendas,353,0.07874693038947843,3,2,584.5,1,1,0,0,189.0,11,11,0,6,6,0.5454545454545454,2.8181818181818183,24,31,5.166666666666667,24.0,1,1,1,1,725,1,354
C02963,CLI01938,2025-11-01,0,12,219.48,3102.6,Televendas,353,0.0707406691162251,2,4,263.2775,0,2,2,0,38.0,11,11,0,2,2,0.18181818181818182,0.2727272727272727,2,3,1.5,2.0,1,0,0,0,729,1,354
C02965,CLI00034,2026-01-19,1,10,270.88,1852.26,Site,203,0.14624296804984183,1,2,729.5550000000001,0,0,2,0,780.0,6,6,0,4,4,0.6666666666666666,5.833333333333333,18,35,8.75,18.0,1,0,0,0,662,1,203
C02966,CLI01752,2025-07-19,1,6,81.55,1652.2,Loja física,173,0.04935843118266554,1,0,,0,0,0,0,,5,5,0,2,2,0.4,5.0,23,25,12.5,23.0,0,0,0,0,553,1,175
C02967,CLI00726,2026-02-06,0,12,214.4,1786.77,Loja física,173,0.11999306010286719,2,4,831.9625,1,0,1,2,489.0,5,5,0,2,2,0.4,4.6,22,23,11.5,22.0,0,0,0,0,824,1,174
C02968,CLI02380,2025-05-15,1,10,89.23,2698.88,Loja física,293,0.033061862698600904,1,1,870.7,1,0,0,0,781.0,9,9,0,2,2,0.2222222222222222,2.4444444444444446,21,22,11.0,21.0,0,1,0,0,584,1,293
C02969,CLI01838,2026-01-13,1,18,165.28,4817.99,Loja física,83,0.034304761944296276,2,1,1068.05,0,1,0,0,719.0,2,2,0,1,1,0.5,7.5,15,15,15.0,15.0,0,0,0,0,756,1,85
C02970,CLI00031,2026-01-21,0,18,35.15,2171.3,Site,233,0.016188458527149632,2,0,,0,0,0,0,,7,6,1,4,3,0.5714285714285714,8.714285714285714,23,61,12.666666666666666,23.0,0,0,1,0,854,1,236
C02971,CLI02000,2026-01-29,1,12,230.36,1971.49,Loja física,263,0.1168456345200838,3,8,827.93875,1,2,2,3,75.0,8,8,0,6,6,0.75,11.875,21,95,15.833333333333334,21.0,0,0,1,0,556,1,263
C02972,CLI00160,2026-01-11,0,12,65.52,2168.44,Loja física,353,0.03021526996366051,1,2,1166.605,1,0,1,0,27.0,11,11,0,2,2,0.18181818181818182,0.36363636363636365,2,4,2.0,2.0,0,0,0,0,851,1,353
C02973,CLI01862,2026-01-08,1,12,301.31,1676.36,Loja física,233,0.17974062850461717,3,3,405.62000000000006,1,1,1,0,100.0,7,7,0,6,6,0.8571428571428571,10.142857142857142,21,71,11.833333333333334,21.0,1,0,0,0,593,1,236
C02974,CLI00314,2025-12-17,1,18,115.51,3338.29,Loja física,533,0.034601547498869185,1,0,,0,0,0,0,,17,17,0,12,12,0.7058823529411765,11.117647058823529,26,189,15.75,26.0,0,1,1,1,628,1,534
C02975,CLI02200,2025-09-06,1,6,171.39,2375.7,Loja física,173,0.07214294734183609,2,1,375.54,0,0,0,1,37.0,5,4,1,4,3,0.8,15.2,23,76,17.666666666666668,20.0,1,0,0,0,708,1,174
C02976,CLI01604,2026-01-26,1,24,107.1,1992.02,Site,443,0.0537645204365418,3,3,980.2466666666666,0,2,0,1,255.0,14,14,0,11,11,0.7857142857142857,9.857142857142858,25,138,12.545454545454545,25.0,0,1,1,0,644,1,444
C02977,CLI01206,2026-01-27,1,24,62.45,4421.29,Loja física,563,0.014124836868877636,1,2,594.895,1,0,0,1,21.0,18,18,0,11,11,0.6111111111111112,7.333333333333333,26,132,12.0,26.0,2,0,1,0,646,1,566
C02978,CLI02339,2026-01-08,1,18,136.62,2769.27,Site,173,0.04933430109740112,2,4,950.5374999999999,1,2,1,0,158.0,5,5,0,2,2,0.4,2.4,7,12,6.0,7.0,0,0,0,0,650,1,174
C02979,CLI00995,2026-01-24,1,18,131.94,2203.79,Loja física,503,0.05986958830015564,2,1,516.64,0,0,0,1,236.0,16,15,1,9,8,0.5625,9.125,23,146,15.375,21.0,0,1,0,0,563,1,505
C02980,CLI01687,2026-01-17,0,12,188.76,5064.68,Loja física,173,0.03726987687277379,1,1,5311.92,0,1,0,0,723.0,5,5,0,1,1,0.2,0.4,2,2,2.0,2.0,0,0,1,0,619,1,174
C02981,CLI01136,2026-01-19,0,6,131.58,1863.43,Site,173,0.07061172139549111,2,3,903.2133333333333,0,1,1,1,41.0,5,5,0,2,2,0.4,3.6,16,18,9.0,16.0,0,0,1,0,607,1,174
C02982,CLI01087,2026-01-27,0,10,195.22,2508.51,Loja física,263,0.07782309020095594,4,4,678.805,2,0,0,2,78.0,8,8,0,2,2,0.25,3.5,17,28,14.0,17.0,0,0,0,0,739,1,266
C02983,CLI00839,2026-01-21,0,18,132.37,2124.12,Site,323,0.06231757151196731,3,3,587.7233333333334,1,1,1,0,388.0,10,10,0,6,6,0.6,3.4,26,34,5.666666666666667,26.0,0,0,1,0,618,1,326
C02984,CLI01998,2026-01-18,0,24,27.9,1640.16,Loja física,383,0.017010535557506583,3,8,980.855,5,1,1,1,374.0,12,12,0,6,6,0.5,2.8333333333333335,26,34,5.666666666666667,26.0,0,0,0,0,826,1,383
C02987,CLI00581,2025-04-28,0,6,422.01,3137.01,Loja física,173,0.13452618895062496,2,2,970.8249999999999,0,0,1,1,11.0,5,5,0,1,1,0.2,0.2,1,1,1.0,1.0,0,0,0,0,588,1,175
C02988,CLI00528,2026-01-31,1,18,206.46,1738.99,Loja física,353,0.11872408697002283,1,0,,0,0,0,0,,11,11,0,3,3,0.2727272727272727,4.181818181818182,25,46,15.333333333333334,25.0,0,0,0,0,606,1,354
